line_item_id,source_book_fy,exhibit,measure,unit,observed_fy,column_role,amount_type,amount,dollars_basis,page,source_id,extract_run_id,row_hash
RDTE-0603804A,2022,R-2,rdte_cost,USD_millions,,to_complete,to_complete,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,eb942ca4ef5460bf
RDTE-0603804A,2022,R-2,rdte_cost,USD_millions,,total,total,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,b5c806066a13ee67
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,,prior_years,prior_year,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,86f8e5c7c9164267
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2020,actual,actual,3.881,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,525943f845a473cb
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2021,enacted,enacted,0.809,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,10ebf9c88b50f0db
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2022,request_base,request,2.493,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,54e195d3af3f362b
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2022,request_oco,request,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,fd459633245eea44
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2022,request_total,request,2.493,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,1bc65f9399536905
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2023,outyear,outyear_estimate,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,745af4983e0c7588
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2024,outyear,outyear_estimate,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,77f94b9f464eaaa5
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2025,outyear,outyear_estimate,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,5670c4ce05bb95cc
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,2026,outyear,outyear_estimate,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,5ca782dca4fcf348
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,,to_complete,to_complete,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,d607d71c2aba74a2
RDTE-0603804A-526,2022,R-2A,rdte_cost,USD_millions,,total,total,0.0,then_year,311,BUD-RDTE_BA4-FY2022,army-budget-extract-2026-06-20,16dea2b644b6e54c
3569M11101,2023,P-40,procurement_qty,units,,prior_years,prior_year,2.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,669aa1657461dbcc
3569M11101,2023,P-40,procurement_qty,units,2021,actual,actual,4.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2723dbfdfcc18a52
3569M11101,2023,P-40,procurement_qty,units,2022,enacted,enacted,2.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,62ddee05cf21aada
3569M11101,2023,P-40,procurement_qty,units,2023,request_base,request,2.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,254a3f0090b56bf5
3569M11101,2023,P-40,procurement_qty,units,2023,request_oco,request,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,15fe6f5103dffffe
3569M11101,2023,P-40,procurement_qty,units,2023,request_total,request,2.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,8cc57ff1f633d149
3569M11101,2023,P-40,procurement_qty,units,2024,outyear,outyear_estimate,1.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ec085fab9359c061
3569M11101,2023,P-40,procurement_qty,units,2025,outyear,outyear_estimate,1.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,6e34ec9984cbc040
3569M11101,2023,P-40,procurement_qty,units,2026,outyear,outyear_estimate,1.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ad6d3a928ce5827d
3569M11101,2023,P-40,procurement_qty,units,2027,outyear,outyear_estimate,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,375aa850b158fecb
3569M11101,2023,P-40,procurement_qty,units,,to_complete,to_complete,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,e674ab3d5795f818
3569M11101,2023,P-40,procurement_qty,units,,total,total,13.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,c0f56aa0de004a9a
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,,prior_years,prior_year,136.476,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,9c5b7e4493cb0645
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2021,actual,actual,44.66,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,d321a06edaee8c00
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2022,enacted,enacted,58.009,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,5439f0dc425a7397
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_base,request,47.889,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,43559e81fb221a22
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_oco,request,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,3ac363ba58de3fb5
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_total,request,47.889,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,43f7331dc37ff539
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2024,outyear,outyear_estimate,30.809,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,e3a38f64d33e130d
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2025,outyear,outyear_estimate,30.818,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,b11e582dd472db94
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2026,outyear,outyear_estimate,30.892,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2e55680987d4195a
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,2027,outyear,outyear_estimate,30.877,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,42653707e7a2b846
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,,to_complete,to_complete,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,4303674cfd81efa4
3569M11101,2023,P-40,gross_weapon_system_cost,USD_millions,,total,total,410.43,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,9ad5de17ff3a6e25
3569M11101,2023,P-40,net_procurement_p1,USD_millions,,prior_years,prior_year,136.476,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f438fdaee00dfb8a
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2021,actual,actual,44.66,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,bbb44a71319fc390
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2022,enacted,enacted,58.009,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,8e14bff706d3964e
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2023,request_base,request,47.889,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,3a541c22ea1d5d15
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2023,request_oco,request,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,4a91302032fde6b9
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2023,request_total,request,47.889,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,9e9104cf19e574b7
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2024,outyear,outyear_estimate,30.809,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,df397626b8e8f243
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2025,outyear,outyear_estimate,30.818,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,50777263b8431eb9
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2026,outyear,outyear_estimate,30.892,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f92f7284b81312cb
3569M11101,2023,P-40,net_procurement_p1,USD_millions,2027,outyear,outyear_estimate,30.877,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ef4be14d4725efb7
3569M11101,2023,P-40,net_procurement_p1,USD_millions,,to_complete,to_complete,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,77de805a51cc37f2
3569M11101,2023,P-40,net_procurement_p1,USD_millions,,total,total,410.43,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,357875cacf5b2c27
3569M11101,2023,P-40,total_obligation_authority,USD_millions,,prior_years,prior_year,136.476,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,4742dea280174b0c
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2021,actual,actual,44.66,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,5a33d8fcdf03c1f7
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2022,enacted,enacted,58.009,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,a165d1a88b677787
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2023,request_base,request,47.889,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2c3bb967fc714b8c
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2023,request_oco,request,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,e798d3771ba7de93
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2023,request_total,request,47.889,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,d8fcd95138e8eb83
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2024,outyear,outyear_estimate,30.809,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,c7c3ad472a7a213e
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2025,outyear,outyear_estimate,30.818,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,a19d94265388a8dd
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2026,outyear,outyear_estimate,30.892,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,8f3c9a88cf97396e
3569M11101,2023,P-40,total_obligation_authority,USD_millions,2027,outyear,outyear_estimate,30.877,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,504987470e466ae9
3569M11101,2023,P-40,total_obligation_authority,USD_millions,,to_complete,to_complete,0.0,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,1fb0a77148065915
3569M11101,2023,P-40,total_obligation_authority,USD_millions,,total,total,410.43,then_year,271,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ca5383f568ace442
8211R01001,2023,P-40,procurement_qty,units,,prior_years,prior_year,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,7e6f8886e1bfdf89
8211R01001,2023,P-40,procurement_qty,units,2021,actual,actual,1.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2d8393d5159879a6
8211R01001,2023,P-40,procurement_qty,units,2022,enacted,enacted,2.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,30fc2ce4fcc36c69
8211R01001,2023,P-40,procurement_qty,units,2023,request_base,request,4.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,281b64e42e5fdc7a
8211R01001,2023,P-40,procurement_qty,units,2023,request_oco,request,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,3a925edcb7ef002e
8211R01001,2023,P-40,procurement_qty,units,2023,request_total,request,4.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,6ea097381b157acc
8211R01001,2023,P-40,procurement_qty,units,2024,outyear,outyear_estimate,5.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,a4cb0f63d922ad5f
8211R01001,2023,P-40,procurement_qty,units,2025,outyear,outyear_estimate,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,b8480dd50965545a
8211R01001,2023,P-40,procurement_qty,units,2026,outyear,outyear_estimate,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,556d8058b379cab1
8211R01001,2023,P-40,procurement_qty,units,2027,outyear,outyear_estimate,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2c7b5e164c52a77b
8211R01001,2023,P-40,procurement_qty,units,,to_complete,to_complete,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,61f371035d97cbb9
8211R01001,2023,P-40,procurement_qty,units,,total,total,12.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,5ae5b87dcc4a1408
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,,prior_years,prior_year,14.185,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,250324b8cb432879
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2021,actual,actual,66.586,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,bc7a71cf3b49294b
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2022,enacted,enacted,76.66,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,d9dfe8c362c85314
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_base,request,104.676,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,166dca2a7e3b829e
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_oco,request,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,bbbe3215cb9c2768
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_total,request,104.676,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,0894e964ad8f49f4
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2024,outyear,outyear_estimate,150.589,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,79f613b58fc24afb
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2025,outyear,outyear_estimate,24.768,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,7cb908066bac13e3
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2026,outyear,outyear_estimate,13.581,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ae9ffa2b26bd072c
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,2027,outyear,outyear_estimate,13.576,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f437521b07acad9f
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,,to_complete,to_complete,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,4d4f46d0106f1e2f
8211R01001,2023,P-40,gross_weapon_system_cost,USD_millions,,total,total,464.621,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,3fcae3ff13403780
8211R01001,2023,P-40,net_procurement_p1,USD_millions,,prior_years,prior_year,14.185,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f342a3fe48580529
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2021,actual,actual,66.586,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f866810e79b4f602
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2022,enacted,enacted,76.66,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,d68147163267ebf2
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2023,request_base,request,104.676,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,dcbee1dfdae617cc
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2023,request_oco,request,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,7fa21151a17400c3
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2023,request_total,request,104.676,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,1436445ae3342586
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2024,outyear,outyear_estimate,150.589,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,fdddc38266fccf01
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2025,outyear,outyear_estimate,24.768,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,b4636cd3eaa5a9f3
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2026,outyear,outyear_estimate,13.581,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,d3c1d1bbf39128bf
8211R01001,2023,P-40,net_procurement_p1,USD_millions,2027,outyear,outyear_estimate,13.576,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,8f6051aa4a7c7d9d
8211R01001,2023,P-40,net_procurement_p1,USD_millions,,to_complete,to_complete,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,978663d1d158bb4b
8211R01001,2023,P-40,net_procurement_p1,USD_millions,,total,total,464.621,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,cac25da24ebe0027
8211R01001,2023,P-40,total_obligation_authority,USD_millions,,prior_years,prior_year,14.185,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f66e5229a650f56b
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2021,actual,actual,66.586,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,af974d2466cd8f21
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2022,enacted,enacted,76.66,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,6c8ff9ac0ce38ba2
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2023,request_base,request,104.676,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f28bd55b90aa37f3
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2023,request_oco,request,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2b4a0600f3d9a53f
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2023,request_total,request,104.676,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,5860dd5017a6e032
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2024,outyear,outyear_estimate,150.589,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,64c333c696381d88
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2025,outyear,outyear_estimate,24.768,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,368fc23e1634cd91
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2026,outyear,outyear_estimate,13.581,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,a18227420815259e
8211R01001,2023,P-40,total_obligation_authority,USD_millions,2027,outyear,outyear_estimate,13.576,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,2e48b98a43f09277
8211R01001,2023,P-40,total_obligation_authority,USD_millions,,to_complete,to_complete,0.0,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,6f1cbd76d2e9b99b
8211R01001,2023,P-40,total_obligation_authority,USD_millions,,total,total,464.621,then_year,281,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,57950d0592321922
9552ML5355,2023,P-40,procurement_qty,units,,prior_years,prior_year,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,9b599077b30a19d5
9552ML5355,2023,P-40,procurement_qty,units,2021,actual,actual,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,e31d6af3cb5d8ee0
9552ML5355,2023,P-40,procurement_qty,units,2022,enacted,enacted,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,159d4f780970602e
9552ML5355,2023,P-40,procurement_qty,units,2023,request_base,request,520.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,27ae51b7e2aa3e0e
9552ML5355,2023,P-40,procurement_qty,units,2023,request_oco,request,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,a3c5170812efddff
9552ML5355,2023,P-40,procurement_qty,units,2023,request_total,request,520.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f326d609b7cd3e95
9552ML5355,2023,P-40,procurement_qty,units,2024,outyear,outyear_estimate,5630.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,c190908dd3892724
9552ML5355,2023,P-40,procurement_qty,units,2025,outyear,outyear_estimate,541.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,5e2aa80c7bf5c83f
9552ML5355,2023,P-40,procurement_qty,units,2026,outyear,outyear_estimate,552.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ff84ead7572316ef
9552ML5355,2023,P-40,procurement_qty,units,2027,outyear,outyear_estimate,564.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,e00643defcd049ee
9552ML5355,2023,P-40,procurement_qty,units,,to_complete,to_complete,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,993c6da51965de1a
9552ML5355,2023,P-40,procurement_qty,units,,total,total,7807.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,83902fae6784e03d
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,,prior_years,prior_year,190.951,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,703627e0125e6bca
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2021,actual,actual,1.844,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,6e42bc8807f7ea57
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2022,enacted,enacted,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,0ebd01c5ef9e2c8e
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_base,request,10.131,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f91541dee45e4e06
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_oco,request,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,67f32aea8b9fc31a
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2023,request_total,request,10.131,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,20f0976d995fe19f
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2024,outyear,outyear_estimate,23.07,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,afcc8a0845eb290f
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2025,outyear,outyear_estimate,18.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,1dd63ba64725a524
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2026,outyear,outyear_estimate,18.063,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ab1dbfc5025d529d
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,2027,outyear,outyear_estimate,18.237,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,17db5c51606b6220
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,,to_complete,to_complete,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,bd9e7a23b2ee6ac1
9552ML5355,2023,P-40,gross_weapon_system_cost,USD_millions,,total,total,280.296,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f3a7f7f432286364
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,,prior_years,prior_year,190.951,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,8aad8df652ddf18e
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2021,actual,actual,1.844,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,67745fd822980472
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2022,enacted,enacted,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,7193bd97d601cc29
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2023,request_base,request,10.131,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,01a201eb15a4c66a
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2023,request_oco,request,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,202c6d53f7870b8b
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2023,request_total,request,10.131,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,fdf05480d362d94a
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2024,outyear,outyear_estimate,23.07,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,fa537172c6adbbcd
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2025,outyear,outyear_estimate,18.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,c4d77a289206a0cb
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2026,outyear,outyear_estimate,18.063,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,1342b352e83d43c2
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,2027,outyear,outyear_estimate,18.237,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,fcc94140b554acde
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,,to_complete,to_complete,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,5e61f4a3082303e5
9552ML5355,2023,P-40,net_procurement_p1,USD_millions,,total,total,280.296,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,944617160259641f
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,,prior_years,prior_year,190.951,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,f63d1b06d137ae6e
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2021,actual,actual,1.844,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,d1bb3bd660b11388
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2022,enacted,enacted,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,0622baf3516b9307
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2023,request_base,request,10.131,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,4679add2a4ef0b1d
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2023,request_oco,request,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,fc0dd6c4d5da2b50
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2023,request_total,request,10.131,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,b6f20203db5c400f
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2024,outyear,outyear_estimate,23.07,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,ffc10f14af8ba49b
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2025,outyear,outyear_estimate,18.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,58b7019ce76a1849
